1	30000	SA0
2	30000	SA1
3	30000	NEG
4	30001	SA0
5	30001	SA1
6	30001	NEG
7	30002	SA0
8	30002	SA1
9	30002	NEG
10	30003	SA0
11	30003	SA1
12	30003	NEG
13	30004	SA0
14	30004	SA1
15	30004	NEG
16	30005	SA0
17	30005	SA1
18	30005	NEG
19	30006	SA0
20	30006	SA1
21	30006	NEG
22	30007	SA0
23	30007	SA1
24	30007	NEG
25	30008	SA0
26	30008	SA1
27	30008	NEG
28	30009	SA0
29	30009	SA1
30	30009	NEG
31	30010	SA0
32	30010	SA1
33	30010	NEG
34	30011	SA0
35	30011	SA1
36	30011	NEG
37	30012	SA0
38	30012	SA1
39	30012	NEG
40	30013	SA0
41	30013	SA1
42	30013	NEG
43	30014	SA0
44	30014	SA1
45	30014	NEG
46	30015	SA0
47	30015	SA1
48	30015	NEG
49	30016	SA0
50	30016	SA1
51	30016	NEG
52	30017	SA0
53	30017	SA1
54	30017	NEG
55	30018	SA0
56	30018	SA1
57	30018	NEG
58	30019	SA0
59	30019	SA1
60	30019	NEG
61	30020	SA0
62	30020	SA1
63	30020	NEG
64	30021	SA0
65	30021	SA1
66	30021	NEG
67	30022	SA0
68	30022	SA1
69	30022	NEG
70	30023	SA0
71	30023	SA1
72	30023	NEG
73	30024	SA0
74	30024	SA1
75	30024	NEG
76	30025	SA0
77	30025	SA1
78	30025	NEG
79	30026	SA0
80	30026	SA1
81	30026	NEG
82	30027	SA0
83	30027	SA1
84	30027	NEG
85	30028	SA0
86	30028	SA1
87	30028	NEG
88	30029	SA0
89	30029	SA1
90	30029	NEG
91	30030	SA0
92	30030	SA1
93	30030	NEG
94	30031	SA0
95	30031	SA1
96	30031	NEG
97	30032	SA0
98	30032	SA1
99	30032	NEG
100	30033	SA0
101	30033	SA1
102	30033	NEG
103	30034	SA0
104	30034	SA1
105	30034	NEG
106	30035	SA0
107	30035	SA1
108	30035	NEG
109	30036	SA0
110	30036	SA1
111	30036	NEG
112	30037	SA0
113	30037	SA1
114	30037	NEG
115	30038	SA0
116	30038	SA1
117	30038	NEG
118	30039	SA0
119	30039	SA1
120	30039	NEG
121	40000	SA0
122	40000	SA1
123	40000	NEG
124	40001	SA0
125	40001	SA1
126	40001	NEG
127	40002	SA0
128	40002	SA1
129	40002	NEG
130	40003	SA0
131	40003	SA1
132	40003	NEG
133	40004	SA0
134	40004	SA1
135	40004	NEG
136	40005	SA0
137	40005	SA1
138	40005	NEG
139	40006	SA0
140	40006	SA1
141	40006	NEG
142	40007	SA0
143	40007	SA1
144	40007	NEG
145	40008	SA0
146	40008	SA1
147	40008	NEG
148	40009	SA0
149	40009	SA1
150	40009	NEG
151	40010	SA0
152	40010	SA1
153	40010	NEG
154	40011	SA0
155	40011	SA1
156	40011	NEG
157	40012	SA0
158	40012	SA1
159	40012	NEG
160	40013	SA0
161	40013	SA1
162	40013	NEG
163	40014	SA0
164	40014	SA1
165	40014	NEG
166	40015	SA0
167	40015	SA1
168	40015	NEG
169	40016	SA0
170	40016	SA1
171	40016	NEG
172	40017	SA0
173	40017	SA1
174	40017	NEG
175	40018	SA0
176	40018	SA1
177	40018	NEG
178	40019	SA0
179	40019	SA1
180	40019	NEG
181	40020	SA0
182	40020	SA1
183	40020	NEG
184	40021	SA0
185	40021	SA1
186	40021	NEG
187	40022	SA0
188	40022	SA1
189	40022	NEG
190	40023	SA0
191	40023	SA1
192	40023	NEG
193	40024	SA0
194	40024	SA1
195	40024	NEG
196	40025	SA0
197	40025	SA1
198	40025	NEG
199	40026	SA0
200	40026	SA1
201	40026	NEG
202	40027	SA0
203	40027	SA1
204	40027	NEG
205	40028	SA0
206	40028	SA1
207	40028	NEG
208	40029	SA0
209	40029	SA1
210	40029	NEG
211	40030	SA0
212	40030	SA1
213	40030	NEG
214	40031	SA0
215	40031	SA1
216	40031	NEG
217	40032	SA0
218	40032	SA1
219	40032	NEG
220	40033	SA0
221	40033	SA1
222	40033	NEG
223	40034	SA0
224	40034	SA1
225	40034	NEG
226	40035	SA0
227	40035	SA1
228	40035	NEG
229	40036	SA0
230	40036	SA1
231	40036	NEG
232	40037	SA0
233	40037	SA1
234	40037	NEG
235	40038	SA0
236	40038	SA1
237	40038	NEG
238	40039	SA0
239	40039	SA1
240	40039	NEG
241	50000	SA0
242	50000	SA1
243	50000	NEG
244	50000	RDOB_AND
245	50000	RDOB_NAND
246	50000	RDOB_OR
247	50000	RDOB_NOR
248	50000	RDOB_XOR
249	50001	SA0
250	50001	SA1
251	50001	NEG
252	50001	RDOB_AND
253	50001	RDOB_NAND
254	50001	RDOB_OR
255	50001	RDOB_NOR
256	50001	RDOB_XOR
257	50002	SA0
258	50002	SA1
259	50002	NEG
260	50002	RDOB_AND
261	50002	RDOB_NAND
262	50002	RDOB_OR
263	50002	RDOB_NOR
264	50002	RDOB_XOR
265	50003	SA0
266	50003	SA1
267	50003	NEG
268	50003	RDOB_AND
269	50003	RDOB_NAND
270	50003	RDOB_OR
271	50003	RDOB_NOR
272	50003	RDOB_XOR
273	50004	SA0
274	50004	SA1
275	50004	NEG
276	50004	RDOB_AND
277	50004	RDOB_NAND
278	50004	RDOB_OR
279	50004	RDOB_NOR
280	50004	RDOB_XOR
281	50005	SA0
282	50005	SA1
283	50005	NEG
284	50005	RDOB_AND
285	50005	RDOB_NAND
286	50005	RDOB_OR
287	50005	RDOB_NOR
288	50005	RDOB_XOR
289	50006	SA0
290	50006	SA1
291	50006	NEG
292	50006	RDOB_AND
293	50006	RDOB_NAND
294	50006	RDOB_OR
295	50006	RDOB_NOR
296	50006	RDOB_XOR
297	50007	SA0
298	50007	SA1
299	50007	NEG
300	50007	RDOB_AND
301	50007	RDOB_OR
302	50007	RDOB_NOR
303	50007	RDOB_XOR
304	50007	RDOB_NXOR
305	50008	SA0
306	50008	SA1
307	50008	NEG
308	50008	RDOB_AND
309	50008	RDOB_OR
310	50008	RDOB_NOR
311	50008	RDOB_XOR
312	50008	RDOB_NXOR
313	50009	SA0
314	50009	SA1
315	50009	NEG
316	50009	RDOB_AND
317	50009	RDOB_OR
318	50009	RDOB_NOR
319	50009	RDOB_XOR
320	50009	RDOB_NXOR
321	50010	SA0
322	50010	SA1
323	50010	NEG
324	50010	RDOB_AND
325	50010	RDOB_OR
326	50010	RDOB_NOR
327	50010	RDOB_XOR
328	50010	RDOB_NXOR
329	50011	SA0
330	50011	SA1
331	50011	NEG
332	50011	RDOB_AND
333	50011	RDOB_OR
334	50011	RDOB_NOR
335	50011	RDOB_XOR
336	50011	RDOB_NXOR
337	50012	SA0
338	50012	SA1
339	50012	NEG
340	50012	RDOB_NOT
341	50013	SA0
342	50013	SA1
343	50013	NEG
344	50013	RDOB_AND
345	50013	RDOB_NAND
346	50013	RDOB_OR
347	50013	RDOB_NOR
348	50013	RDOB_NXOR
349	50014	SA0
350	50014	SA1
351	50014	NEG
352	50014	RDOB_AND
353	50014	RDOB_NAND
354	50014	RDOB_OR
355	50014	RDOB_NOR
356	50014	RDOB_NXOR
357	50015	SA0
358	50015	SA1
359	50015	NEG
360	50015	RDOB_AND
361	50015	RDOB_NAND
362	50015	RDOB_OR
363	50015	RDOB_NOR
364	50015	RDOB_NXOR
365	50016	SA0
366	50016	SA1
367	50016	NEG
368	50016	RDOB_AND
369	50016	RDOB_NAND
370	50016	RDOB_NOR
371	50016	RDOB_XOR
372	50016	RDOB_NXOR
373	50017	SA0
374	50017	SA1
375	50017	NEG
376	50017	RDOB_AND
377	50017	RDOB_NAND
378	50017	RDOB_NOR
379	50017	RDOB_XOR
380	50017	RDOB_NXOR
381	50018	SA0
382	50018	SA1
383	50018	NEG
384	50018	RDOB_AND
385	50018	RDOB_NAND
386	50018	RDOB_OR
387	50018	RDOB_NOR
388	50018	RDOB_NXOR
389	50019	SA0
390	50019	SA1
391	50019	NEG
392	50019	RDOB_AND
