1	30000	SA0
2	30000	SA1
3	30000	NEG
4	30001	SA0
5	30001	SA1
6	30001	NEG
7	30002	SA0
8	30002	SA1
9	30002	NEG
10	30003	SA0
11	30003	SA1
12	30003	NEG
13	30004	SA0
14	30004	SA1
15	30004	NEG
16	30005	SA0
17	30005	SA1
18	30005	NEG
19	30006	SA0
20	30006	SA1
21	30006	NEG
22	30007	SA0
23	30007	SA1
24	30007	NEG
25	30008	SA0
26	30008	SA1
27	30008	NEG
28	30009	SA0
29	30009	SA1
30	30009	NEG
31	30010	SA0
32	30010	SA1
33	30010	NEG
34	30011	SA0
35	30011	SA1
36	30011	NEG
37	30012	SA0
38	30012	SA1
39	30012	NEG
40	30013	SA0
41	30013	SA1
42	30013	NEG
43	30014	SA0
44	30014	SA1
45	30014	NEG
46	30015	SA0
47	30015	SA1
48	30015	NEG
49	30016	SA0
50	30016	SA1
51	30016	NEG
52	30017	SA0
53	30017	SA1
54	30017	NEG
55	30018	SA0
56	30018	SA1
57	30018	NEG
58	30019	SA0
59	30019	SA1
60	30019	NEG
61	30020	SA0
62	30020	SA1
63	30020	NEG
64	30021	SA0
65	30021	SA1
66	30021	NEG
67	30022	SA0
68	30022	SA1
69	30022	NEG
70	30023	SA0
71	30023	SA1
72	30023	NEG
73	30024	SA0
74	30024	SA1
75	30024	NEG
76	30025	SA0
77	30025	SA1
78	30025	NEG
79	30026	SA0
80	30026	SA1
81	30026	NEG
82	30027	SA0
83	30027	SA1
84	30027	NEG
85	30028	SA0
86	30028	SA1
87	30028	NEG
88	30029	SA0
89	30029	SA1
90	30029	NEG
91	30030	SA0
92	30030	SA1
93	30030	NEG
94	30031	SA0
95	30031	SA1
96	30031	NEG
97	40000	SA0
98	40000	SA1
99	40000	NEG
100	40001	SA0
101	40001	SA1
102	40001	NEG
103	40002	SA0
104	40002	SA1
105	40002	NEG
106	40003	SA0
107	40003	SA1
108	40003	NEG
109	40004	SA0
110	40004	SA1
111	40004	NEG
112	40005	SA0
113	40005	SA1
114	40005	NEG
115	40006	SA0
116	40006	SA1
117	40006	NEG
118	40007	SA0
119	40007	SA1
120	40007	NEG
121	40008	SA0
122	40008	SA1
123	40008	NEG
124	40009	SA0
125	40009	SA1
126	40009	NEG
127	40010	SA0
128	40010	SA1
129	40010	NEG
130	40011	SA0
131	40011	SA1
132	40011	NEG
133	40012	SA0
134	40012	SA1
135	40012	NEG
136	40013	SA0
137	40013	SA1
138	40013	NEG
139	40014	SA0
140	40014	SA1
141	40014	NEG
142	40015	SA0
143	40015	SA1
144	40015	NEG
145	40016	SA0
146	40016	SA1
147	40016	NEG
148	40017	SA0
149	40017	SA1
150	40017	NEG
151	40018	SA0
152	40018	SA1
153	40018	NEG
154	40019	SA0
155	40019	SA1
156	40019	NEG
157	40020	SA0
158	40020	SA1
159	40020	NEG
160	40021	SA0
161	40021	SA1
162	40021	NEG
163	40022	SA0
164	40022	SA1
165	40022	NEG
166	40023	SA0
167	40023	SA1
168	40023	NEG
169	40024	SA0
170	40024	SA1
171	40024	NEG
172	40025	SA0
173	40025	SA1
174	40025	NEG
175	40026	SA0
176	40026	SA1
177	40026	NEG
178	40027	SA0
179	40027	SA1
180	40027	NEG
181	40028	SA0
182	40028	SA1
183	40028	NEG
184	40029	SA0
185	40029	SA1
186	40029	NEG
187	40030	SA0
188	40030	SA1
189	40030	NEG
190	40031	SA0
191	40031	SA1
192	40031	NEG
193	50000	SA0
194	50000	SA1
195	50000	NEG
196	50000	RDOB_AND
197	50000	RDOB_NAND
198	50000	RDOB_OR
199	50000	RDOB_XOR
200	50000	RDOB_NXOR
201	50001	SA0
202	50001	SA1
203	50001	NEG
204	50001	RDOB_AND
205	50001	RDOB_NAND
206	50001	RDOB_OR
207	50001	RDOB_XOR
208	50001	RDOB_NXOR
209	50002	SA0
210	50002	SA1
211	50002	NEG
212	50002	RDOB_AND
213	50002	RDOB_NAND
214	50002	RDOB_OR
215	50002	RDOB_XOR
216	50002	RDOB_NXOR
217	50003	SA0
218	50003	SA1
219	50003	NEG
220	50003	RDOB_AND
221	50003	RDOB_OR
222	50003	RDOB_NOR
223	50003	RDOB_XOR
224	50003	RDOB_NXOR
225	50004	SA0
226	50004	SA1
227	50004	NEG
228	50004	RDOB_AND
229	50004	RDOB_OR
230	50004	RDOB_NOR
231	50004	RDOB_XOR
232	50004	RDOB_NXOR
233	50005	SA0
234	50005	SA1
235	50005	NEG
236	50005	RDOB_AND
237	50005	RDOB_OR
238	50005	RDOB_NOR
239	50005	RDOB_XOR
240	50005	RDOB_NXOR
241	50006	SA0
242	50006	SA1
243	50006	NEG
244	50006	RDOB_AND
245	50006	RDOB_OR
246	50006	RDOB_NOR
247	50006	RDOB_XOR
248	50006	RDOB_NXOR
249	50007	SA0
250	50007	SA1
251	50007	NEG
252	50007	RDOB_AND
253	50007	RDOB_OR
254	50007	RDOB_NOR
255	50007	RDOB_XOR
256	50007	RDOB_NXOR
257	50008	SA0
258	50008	SA1
259	50008	NEG
260	50008	RDOB_AND
261	50008	RDOB_OR
262	50008	RDOB_NOR
263	50008	RDOB_XOR
264	50008	RDOB_NXOR
265	50009	SA0
266	50009	SA1
267	50009	NEG
268	50009	RDOB_AND
269	50009	RDOB_OR
270	50009	RDOB_NOR
271	50009	RDOB_XOR
272	50009	RDOB_NXOR
273	50010	SA0
274	50010	SA1
275	50010	NEG
276	50010	RDOB_AND
277	50010	RDOB_OR
278	50010	RDOB_NOR
279	50010	RDOB_XOR
280	50010	RDOB_NXOR
281	50011	SA0
282	50011	SA1
283	50011	NEG
284	50011	RDOB_AND
285	50011	RDOB_OR
286	50011	RDOB_NOR
287	50011	RDOB_XOR
288	50011	RDOB_NXOR
289	50012	SA0
290	50012	SA1
291	50012	NEG
292	50012	RDOB_AND
293	50012	RDOB_OR
294	50012	RDOB_NOR
295	50012	RDOB_XOR
296	50012	RDOB_NXOR
297	50013	SA0
298	50013	SA1
299	50013	NEG
300	50013	RDOB_NOT
301	50014	SA0
302	50014	SA1
303	50014	NEG
304	50014	RDOB_NAND
305	50014	RDOB_OR
306	50014	RDOB_NOR
307	50014	RDOB_XOR
308	50014	RDOB_NXOR
309	50015	SA0
310	50015	SA1
311	50015	NEG
312	50015	RDOB_NAND
313	50015	RDOB_OR
314	50015	RDOB_NOR
315	50015	RDOB_XOR
316	50015	RDOB_NXOR
317	50016	SA0
318	50016	SA1
319	50016	NEG
320	50016	RDOB_NAND
321	50016	RDOB_OR
322	50016	RDOB_NOR
323	50016	RDOB_XOR
324	50016	RDOB_NXOR
325	50017	SA0
326	50017	SA1
327	50017	NEG
328	50017	RDOB_AND
329	50017	RDOB_OR
330	50017	RDOB_NOR
331	50017	RDOB_XOR
332	50017	RDOB_NXOR
333	50018	SA0
334	50018	SA1
335	50018	NEG
336	50018	RDOB_AND
337	50018	RDOB_OR
338	50018	RDOB_NOR
339	50018	RDOB_XOR
340	50018	RDOB_NXOR
341	50019	SA0
342	50019	SA1
343	50019	NEG
344	50019	RDOB_AND
345	50019	RDOB_OR
346	50019	RDOB_NOR
347	50019	RDOB_XOR
348	50019	RDOB_NXOR
349	50020	SA0
350	50020	SA1
351	50020	NEG
352	50020	RDOB_BUFF
353	50021	SA0
354	50021	SA1
355	50021	NEG
356	50021	RDOB_AND
357	50021	RDOB_NAND
358	50021	RDOB_OR
359	50021	RDOB_XOR
360	50021	RDOB_NXOR
361	50022	SA0
362	50022	SA1
363	50022	NEG
364	50022	RDOB_AND
365	50022	RDOB_NAND
366	50022	RDOB_OR
367	50022	RDOB_XOR
368	50022	RDOB_NXOR
369	50023	SA0
370	50023	SA1
371	50023	NEG
372	50023	RDOB_AND
373	50023	RDOB_NAND
374	50023	RDOB_OR
375	50023	RDOB_XOR
376	50023	RDOB_NXOR
377	50024	SA0
378	50024	SA1
379	50024	NEG
380	50024	RDOB_AND
